state_code,lga_code,name,code
KEB,KEB-YAU,YELWA SOUTH,KEB-YAU-08
KEB,KEB-YAU,YELWA WEST,KEB-YAU-09
KEB,KEB-YAU,YELWA EAST,KEB-YAU-06
KEB,KEB-YAU,GUNGUN SARKI,KEB-YAU-02
KEB,KEB-YAU,ZAMARE,KEB-YAU-10
KEB,KEB-YAU,JIJIMA,KEB-YAU-03
KEB,KEB-YAU,CHULU_KOMA,KEB-YAU-01
KEB,KEB-NGA,BIRNIN YAURI,KEB-NGA-01
KEB,KEB-NGA,GARIN BAKA_MAKARIN,KEB-NGA-03
KEB,KEB-NGA,NGASKI,KEB-NGA-08
KEB,KEB-NGA,MAKAWA_ULEIR,KEB-NGA-07
KEB,KEB-NGA,UTONO_HOGE,KEB-NGA-09
KEB,KEB-NGA,GAFARA_MACHUPA,KEB-NGA-02
KEB,KEB-NGA,KWAKWARAN,KEB-NGA-04
KEB,KEB-NGA,WARA,KEB-NGA-10
KEB,KEB-NGA,LIBATA_KWANGIA,KEB-NGA-05
KEB,KEB-SHA,RAFIN KIRYA_TEFKI TARA,KEB-SHA-05
KEB,KEB-SHA,ATUWO,KEB-SHA-01
KEB,KEB-SHA,TAKWARE,KEB-SHA-09
KEB,KEB-SHA,YARBESSE,KEB-SHA-10
KEB,KEB-SHA,SHANGA,KEB-SHA-08
KEB,KEB-SHA,DUGU TSOH_DUGU RAHA,KEB-SHA-03
KEB,KEB-SHA,SAWASHI,KEB-SHA-07
KEB,KEB-SHA,SAKACHE_GOLONGO_HUNDEJI,KEB-SHA-06
KEB,KEB-SHA,BINUWA_GEBE_BUNKUJI,KEB-SHA-02
KEB,KEB-SHA,KAWARA_INUGU_SARGO,KEB-SHA-04
KEB,KEB-FAK,BANGU_GARIN ISAH,KEB-FAK-02
KEB,KEB-FAK,KANGI,KEB-FAK-07
KEB,KEB-FAK,MARAFA,KEB-FAK-09
KEB,KEB-FAK,INGA BULU_MAIKENDE,KEB-FAK-06
KEB,KEB-FAK,GULBIN KUKA_MAIJARHULA,KEB-FAK-05
KEB,KEB-FAK,BAJIDA,KEB-FAK-01
KEB,KEB-FAK,MAHUTA,KEB-FAK-04
KEB,KEB-FAK,BIRNIN TUDU,KEB-FAK-03
KEB,KEB-FAK,FAKAI_ZUSSUN,KEB-FAK-08
KEB,KEB-FAK,PENIN AMANA_PENIN GABA,KEB-FAK-10
KEB,KEB-ZUR,TADURGA,KEB-ZUR-09
KEB,KEB-ZUR,ISGOGO _DAGO,KEB-ZUR-03
KEB,KEB-ZUR,RUMU_DABEN_SEME,KEB-ZUR-07
KEB,KEB-ZUR,CIROMAN DABAI,KEB-ZUR-02
KEB,KEB-ZUR,ZODI,KEB-ZUR-10
KEB,KEB-ZUR,BEDI,KEB-ZUR-01
KEB,KEB-ZUR,RIKOTO,KEB-ZUR-06
KEB,KEB-ZUR,RAFIN ZURU,KEB-ZUR-05
KEB,KEB-ZUR,MANGA/USHE,KEB-ZUR-04
KEB,KEB-ZUR,SENCHI,KEB-ZUR-08
KEB,KEB-WAS,DANKO_MAGA,KEB-WAS-04
KEB,KEB-WAS,GWANFI_KELE,KEB-WAS-11
KEB,KEB-WAS,YALMO_SHINDI,KEB-WAS-10
KEB,KEB-WAS,KYABU_KANDU,KEB-WAS-06
KEB,KEB-WAS,RIBAH_MACHIKA,KEB-WAS-07
KEB,KEB-WAS,WAJE,KEB-WAS-08
KEB,KEB-WAS,KANYA,KEB-WAS-05
KEB,KEB-WAS,WASAGU,KEB-WAS-09
KEB,KEB-SAK,GELWASA,KEB-SAK-04
KEB,KEB-SAK,TUDUN KUKA,KEB-SAK-09
KEB,KEB-SAK,FADA,KEB-SAK-10
KEB,KEB-SAK,MAZA MAZA,KEB-SAK-06
KEB,KEB-SAK,DOKA_BERE,KEB-SAK-03
KEB,KEB-SAK,ADAI,KEB-SAK-01
KEB,KEB-SAK,JANBIRNI,KEB-SAK-05
KEB,KEB-SAK,DANKOLO,KEB-SAK-02
YOB,YOB-MAC,LAMISU,YOB-MAC-02
YOB,YOB-MAC,MASKANDARE,YOB-MAC-04
YOB,YOB-MAC,KUKAYASKU,YOB-MAC-05
YOB,YOB-MAC,MACHINA-KWARI,YOB-MAC-01
YOB,YOB-MAC,KONKOMMA,YOB-MAC-03
YOB,YOB-MAC,FALMARAM,YOB-MAC-07
YOB,YOB-MAC,DAMAI,YOB-MAC-06
YOB,YOB-MAC,DOLE MACHINA,YOB-MAC-08
YOB,YOB-MAC,BOGO,YOB-MAC-09
YOB,YOB-MAC,TAGANAMA,YOB-MAC-10
YOB,YOB-NGU,MIRBA-KABIR/MIRBA SAGIR,YOB-NGU-09
YOB,YOB-NGU,BULANGUWA,YOB-NGU-02
YOB,YOB-NGU,DABULE,YOB-NGU-03
YOB,YOB-NGU,MAJA-KURA,YOB-NGU-08
YOB,YOB-NGU,GARBI/BAMBORI,YOB-NGU-05
YOB,YOB-NGU,NGLAIWA,YOB-NGU-10
YOB,YOB-NGU,HAUSARI,YOB-NGU-06
YOB,YOB-NGU,BULABULIN,YOB-NGU-01
YOB,YOB-NGU,KANURI,YOB-NGU-07
YOB,YOB-NGU,DUMSAI/DOGON-KUKA,YOB-NGU-04
YOB,YOB-YUS,GUMSHI,YOB-YUS-02
YOB,YOB-YUS,MAYORI,YOB-YUS-09
YOB,YOB-YUS,KAJIMARAM/SUMBAR,YOB-YUS-05
YOB,YOB-YUS,KUMAGANNAM,YOB-YUS-07
YOB,YOB-YUS,KASKA/TULOTULOWA,YOB-YUS-06
YOB,YOB-YUS,JEBUWA,YOB-YUS-04
YOB,YOB-YUS,MAI-MALARI,YOB-YUS-08
YOB,YOB-YUS,ALANJIRORI,YOB-YUS-01
YOB,YOB-YUS,YUSUFARI,YOB-YUS-10
YOB,YOB-YUS,GUYA,YOB-YUS-03
YOB,YOB-YUN,NGIRABO,YOB-YUN-08
YOB,YOB-YUN,DILALA-KALGI,YOB-YUN-05
YOB,YOB-YUN,WADI-KAFIYA,YOB-YUN-09
YOB,YOB-YUN,DARATOSHIA,YOB-YUN-02
YOB,YOB-YUN,MAIRARI,YOB-YUN-06
YOB,YOB-YUN,ZAJIBIRI - DUMBAL,YOB-YUN-10
YOB,YOB-YUN,MOZOGUN-KUJARI,YOB-YUN-07
YOB,YOB-YUN,BULTUWA-MAR-YARO,YOB-YUN-01
YOB,YOB-YUN,DEGALTURA/NGAMZAI,YOB-YUN-03
YOB,YOB-YUN,DEKWA,YOB-YUN-04
YOB,YOB-GEI,ASHEIKRI,YOB-GEI-01
YOB,YOB-GEI,KAWURI,YOB-GEI-08
YOB,YOB-GEI,HAUSARI,YOB-GEI-07
YOB,YOB-GEI,SHAME KURA / DILAWA,YOB-GEI-06
YOB,YOB-GEI,MA'ANNA/DAGAMBI,YOB-GEI-09
YOB,YOB-GEI,BALLE-GALLABA-MELERI,YOB-GEI-02
YOB,YOB-GEI,DAMAKARWA/KUSUR,YOB-GEI-03
YOB,YOB-GEI,GUMSA,YOB-GEI-10
YOB,YOB-GEI,ZURGU NGILEWA - BORKO,YOB-GEI-11
YOB,YOB-GEI,FUTCHIMIRAM,YOB-GEI-05
YOB,YOB-GEI,DEJINA-FUKURTI,YOB-GEI-04
YOB,YOB-BUR,KALIYARI,YOB-BUR-08
YOB,YOB-BUR,DAMNAWA/JULURI,YOB-BUR-02
YOB,YOB-BUR,GUJI / METALARI,YOB-BUR-07
YOB,YOB-BUR,BAYAMARI,YOB-BUR-01
YOB,YOB-BUR,GUBA,YOB-BUR-06
YOB,YOB-BUR,MASABA,YOB-BUR-10
YOB,YOB-BUR,GARUN DOLE / GARIN ALKALI,YOB-BUR-05
YOB,YOB-BUR,KURNAWA,YOB-BUR-09
YOB,YOB-BUR,DAPCHI,YOB-BUR-04
YOB,YOB-BUR,DANANI,YOB-BUR-03
YOB,YOB-KAR,KARASUWA GARUN GUNA,YOB-KAR-07
YOB,YOB-KAR,FAJIGANARI,YOB-KAR-02
YOB,YOB-KAR,JAJERI,YOB-KAR-10
YOB,YOB-KAR,KARASUWA GALU,YOB-KAR-06
YOB,YOB-KAR,GARIN GAWO,YOB-KAR-03
YOB,YOB-KAR,JAJI MAJI,YOB-KAR-05
YOB,YOB-KAR,BUKARTI,YOB-KAR-01
YOB,YOB-KAR,GASMA,YOB-KAR-04
YOB,YOB-KAR,WARO,YOB-KAR-09
YOB,YOB-KAR,WACHAKAL,YOB-KAR-08
YOB,YOB-BAD,SUGUM-TAGALI,YOB-BAD-08
YOB,YOB-BAD,DOGONA,YOB-BAD-01
YOB,YOB-BAD,USUR/DAWAYO,YOB-BAD-09
YOB,YOB-BAD,LAWAN AUDU,YOB-BAD-04
YOB,YOB-BAD,LAWAN FANNAMI,YOB-BAD-05
YOB,YOB-BAD,SARKIN HAUSAWA,YOB-BAD-07
YOB,YOB-BAD,LAWAN MUSA,YOB-BAD-06
YOB,YOB-BAD,ZANGO,YOB-BAD-10
YOB,YOB-BAD,KATUZU,YOB-BAD-03
YOB,YOB-BAD,GWIO KURA,YOB-BAD-02
YOB,YOB-JAK,JAWUR/KATAMMA,YOB-JAK-07
YOB,YOB-JAK,ZABUDUM / DACHIA,YOB-JAK-10
YOB,YOB-JAK,GOGARAM,YOB-JAK-04
YOB,YOB-JAK,DUMBARI,YOB-JAK-02
YOB,YOB-JAK,JAKUSKO,YOB-JAK-06
YOB,YOB-JAK,BUDUWA / SAMINAKA,YOB-JAK-01
YOB,YOB-JAK,LAFIYA LOI-LOI,YOB-JAK-08
YOB,YOB-JAK,GIDGID / BAYAM,YOB-JAK-03
YOB,YOB-JAK,JABA,YOB-JAK-05
YOB,YOB-JAK,MUGURAM,YOB-JAK-09
YOB,YOB-FUN,GUDUGURKA/MARMAR I,YOB-FUN-09
YOB,YOB-FUN,BORNO KIJI/NGARHO/BEBBENDE,YOB-FUN-03
YOB,YOB-FUN,JAJERE/BANELLEWA/BABBARE,YOB-FUN-10
YOB,YOB-FUN,KAYERI,YOB-FUN-11
YOB,YOB-FUN,KOLLERE/KAFAJE,YOB-FUN-12
YOB,YOB-FUN,ALAGARNO,YOB-FUN-02
YOB,YOB-FUN,MASHIO,YOB-FUN-13
YOB,YOB-FUN,FUNE/NGELZARMA/MILBIYAR/LA WAN KALAM,YOB-FUN-07
YOB,YOB-FUN,GABA TASHA/AIGADA/DUMBULWA,YOB-FUN-08
YOB,YOB-FUN,DAMAGUM TOWN,YOB-FUN-04
YOB,YOB-FUN,DOGON KUKA/GISHIWARI/GUNUNU,YOB-FUN-06
YOB,YOB-FUN,DAURA/BULANYIWA/DUBBUL/BA UWA,YOB-FUN-05
YOB,YOB-FUN,ABAKIRE / NGENLSHENGELE / SHAMKA,YOB-FUN-01
YOB,YOB-TAR,JUMBAM,YOB-TAR-04
YOB,YOB-TAR,MANDADAWA,YOB-TAR-09
YOB,YOB-TAR,LANTAIWA,YOB-TAR-07
YOB,YOB-TAR,KORIYEL,YOB-TAR-06
YOB,YOB-TAR,SHEKAU,YOB-TAR-10
YOB,YOB-TAR,BABBANGIDA,YOB-TAR-01
YOB,YOB-TAR,BARKAMI - BULTURI,YOB-TAR-02
YOB,YOB-TAR,KOKA-SUNGUL,YOB-TAR-05
YOB,YOB-TAR,MAFA,YOB-TAR-08
YOB,YOB-TAR,BIRIRI/CHUROKUSKO,YOB-TAR-03
YOB,YOB-DAM,KALALLAWA/GABAI,YOB-DAM-05
YOB,YOB-DAM,SASAWA/KABARU,YOB-DAM-11
YOB,YOB-DAM,KUKARETA,YOB-DAM-06
YOB,YOB-DAM,DAMAKASU,YOB-DAM-02
YOB,YOB-DAM,MAISANDARI,YOB-DAM-07
YOB,YOB-DAM,GABIR-MADURI,YOB-DAM-04
YOB,YOB-DAM,DAMATURU CENTRAL,YOB-DAM-03
YOB,YOB-DAM,NAYINAWA,YOB-DAM-09
YOB,YOB-DAM,BINDIGARI/FAWARI,YOB-DAM-01
YOB,YOB-DAM,NJIWAJI/GWANGE,YOB-DAM-10
YOB,YOB-DAM,MURFA KALAM,YOB-DAM-08
YOB,YOB-GUJ,GONIRI,YOB-GUJ-04
YOB,YOB-GUJ,DADINGEL,YOB-GUJ-03
YOB,YOB-GUJ,GOTALA/GOTUMBA,YOB-GUJ-05
YOB,YOB-GUJ,NGURBUWA,YOB-GUJ-09
YOB,YOB-GUJ,GUJBA,YOB-GUJ-06
YOB,YOB-GUJ,MUTAI,YOB-GUJ-08
YOB,YOB-GUJ,WAGIR,YOB-GUJ-10
YOB,YOB-GUJ,BUNIYADI NORTH - SOUTH,YOB-GUJ-02
YOB,YOB-GUJ,BUNIGARI-LAWANTI,YOB-GUJ-01
YOB,YOB-GUL,GABAI,YOB-GUL-06
YOB,YOB-GUL,BULARAFA,YOB-GUL-03
YOB,YOB-GUL,DOKSHI,YOB-GUL-05
YOB,YOB-GUL,BUMSA,YOB-GUL-04
YOB,YOB-GUL,NJIBULWA,YOB-GUL-11
YOB,YOB-GUL,BARA,YOB-GUL-01
YOB,YOB-GUL,GAGURE,YOB-GUL-07
YOB,YOB-GUL,BORNO KIJI-TETTEBA,YOB-GUL-02
YOB,YOB-GUL,KUSHIMAGA,YOB-GUL-10
YOB,YOB-GUL,GARIN TUWO,YOB-GUL-08
YOB,YOB-GUL,GULANI,YOB-GUL-09
YOB,YOB-GUL,RUHU,YOB-GUL-12
YOB,YOB-FIK,JANGA - BOZA - FA. SAWA - T. NANAI,YOB-FIK-05
YOB,YOB-FIK,DAYA-CHANA,YOB-FIK-01
YOB,YOB-FIK,GUDI - DOZI - GODO WOLI,YOB-FIK-04
YOB,YOB-FIK,GADAKA/SHEMBIRE,YOB-FIK-03
YOB,YOB-FIK,TURMI / MALURI,YOB-FIK-09
YOB,YOB-FIK,ZANGAYA-MAZAWAUN,YOB-FIK-10
YOB,YOB-FIK,FIKA/ANZE,YOB-FIK-02
YOB,YOB-FIK,SHOYE/GARIN ABA,YOB-FIK-08
YOB,YOB-FIK,MUBI - FUSAMI - GARIN WAYO,YOB-FIK-06
YOB,YOB-FIK,NGALDA-DUMBULWA,YOB-FIK-07
YOB,YOB-POT,DANCHUWA/BULA,YOB-POT-04
YOB,YOB-POT,YERIMARAM /GARIN DAYE/BADEJO/NAHUTA,YOB-POT-10
YOB,YOB-POT,BOLEWA A,YOB-POT-02
YOB,YOB-POT,BOLEWA B,YOB-POT-03
YOB,YOB-POT,DOGO NINI,YOB-POT-05
YOB,YOB-POT,DOGO TEBO,YOB-POT-06
YOB,YOB-POT,HAUSAWA,YOB-POT-07
YOB,YOB-POT,BARE-BARE/BAUYA/LALAI DUMBULWA,YOB-POT-01
YOB,YOB-POT,NGOJIN /ALARAB,YOB-POT-09
YOB,YOB-POT,MAMUDO,YOB-POT-08
YOB,YOB-NAN,DADISO - CHUKURIWA,YOB-NAN-02
YOB,YOB-NAN,DAWASA-G.BABA,YOB-NAN-03
YOB,YOB-NAN,KUKURI-CHIROMARI,YOB-NAN-06
YOB,YOB-NAN,PAKARAU KARE-KARE- PAKARAU FULANI,YOB-NAN-09
YOB,YOB-NAN,WATINANI,YOB-NAN-11
YOB,YOB-NAN,NANGERE,YOB-NAN-08
YOB,YOB-NAN,TIKAU,YOB-NAN-10
YOB,YOB-NAN,DAZIGAU,YOB-NAN-04
YOB,YOB-NAN,CHILARIYE,YOB-NAN-01
YOB,YOB-NAN,DEGUBI,YOB-NAN-05
YOB,YOB-NAN,LANGAWA / DARIN,YOB-NAN-07
BOR,BOR-MOB,DAMASAK,BOR-MOB-04
BOR,BOR-MOB,ZANNA UMORTI,BOR-MOB-09
BOR,BOR-MOB,CHAMBA,BOR-MOB-03
BOR,BOR-MOB,LAYI,BOR-MOB-08
BOR,BOR-KUK,BAGA,BOR-KUK-02
BOR,BOR-KUK,KAUWA,BOR-KUK-06
BOR,BOR-KUK,KUKAWA,BOR-KUK-08
BOR,BOR-GUZ,GUZAMALA EAST,BOR-GUZ-02
BOR,BOR-GUZ,GUZAMALA WEST,BOR-GUZ-03
BOR,BOR-GUZ,KINGARWA,BOR-GUZ-07
BOR,BOR-GUZ,MAIRARI,BOR-GUZ-08
BOR,BOR-GUZ,WAMIRI,BOR-GUZ-10
BOR,BOR-GUZ,GUWORAM,BOR-GUZ-04
BOR,BOR-GUB,NGETRA,BOR-GUB-09
BOR,BOR-GUB,ARDIMINI,BOR-GUB-01
BOR,BOR-GUB,FELO,BOR-GUB-03
BOR,BOR-GUB,ZOWO,BOR-GUB-10
BOR,BOR-GUB,GUBIO TOWN  II,BOR-GUB-07
BOR,BOR-GUB,GUBIO TOWN  I,BOR-GUB-06
BOR,BOR-GUB,HOYO / CHIN GOWA,BOR-GUB-07
BOR,BOR-MAG,MAGUMERI,BOR-MAG-11
BOR,BOR-MAG,NGAMMA,BOR-MAG-12
BOR,BOR-MAG,HOYO / CHIN GOWA,BOR-MAG-07
BOR,BOR-MAG,GAJI GANNA I,BOR-MAG-05
BOR,BOR-MAG,KALIZORAM / BANORAM,BOR-MAG-08
BOR,BOR-KAG,NGAMDU,BOR-KAG-11
BOR,BOR-KAG,WASSARAM,BOR-KAG-15
BOR,BOR-KAG,WAJIRO / BURGUMMA,BOR-KAG-14
BOR,BOR-KAG,BENISHEIKH,BOR-KAG-02
BOR,BOR-KAG,KARAGAWARU,BOR-KAG-08
BOR,BOR-KAG,MAINOK,BOR-KAG-09
BOR,BOR-KAG,MARGUBA,BOR-KAG-10
BOR,BOR-KAG,GUWO,BOR-KAG-07
BOR,BOR-KAG,DONGO,BOR-KAG-05
BOR,BOR-KON,JEWU / LAMBOA,BOR-KON-04
BOR,BOR-KON,AUNO / CHABBOL,BOR-KON-01
BOR,BOR-KON,DALORI / WANORI,BOR-KON-02
BOR,BOR-KON,DAWA EAST / MALARI / KANGAMARI,BOR-KON-03
BOR,BOR-KON,KONDUGA,BOR-KON-07
BOR,BOR-KON,KAWURI,BOR-KON-05
BOR,BOR-KON,KELUMIRI - NGALBI AMARI - YALE,BOR-KON-06
BOR,BOR-MAI,BOLORI 1,BOR-MAI-01
BOR,BOR-MAI,BOLORI 2,BOR-MAI-02
BOR,BOR-MAI,LAMISULA/JABBA MARI,BOR-MAI-10
BOR,BOR-MAI,MAISANDARI,BOR-MAI-13
BOR,BOR-MAI,BULABULIN,BOR-MAI-03
BOR,BOR-MAI,GWANGE 3,BOR-MAI-08
BOR,BOR-MAI,GWANGE 2,BOR-MAI-07
BOR,BOR-MAI,GWANGE 1,BOR-MAI-06
BOR,BOR-MAI,GAMBORU LIBERTY,BOR-MAI-05
BOR,BOR-MAI,LIMANTI,BOR-MAI-11
BOR,BOR-MAI,SHEHURI SOUTH,BOR-MAI-15
BOR,BOR-MAI,SHEHURI  NORTH,BOR-MAI-14
BOR,BOR-MAI,MAFONI,BOR-MAI-12
BOR,BOR-MAI,FEZZAN,BOR-MAI-04
BOR,BOR-MAI,HAUSARI ZANGO,BOR-MAI-09
BOR,BOR-JER,GONGULONG,BOR-JER-05
BOR,BOR-JER,KHADDAMARI,BOR-JER-08
BOR,BOR-JER,DUSMAN,BOR-JER-04
BOR,BOR-JER,OLD MAIDUGURI,BOR-JER-09
BOR,BOR-JER,MASHAMARI,BOR-JER-07
BOR,BOR-JER,MAIMUSARI,BOR-JER-06
BOR,BOR-JER,MAIRI,BOR-JER-11
BOR,BOR-JER,ALAU,BOR-JER-01
BOR,BOR-JER,BALE GALTIMARI,BOR-JER-02
BOR,BOR-JER,DALA LAWANTI,BOR-JER-03
BOR,BOR-JER,NGOMARI,BOR-JER-12
BOR,BOR-NGI,SABSABUWA,BOR-NGI-11
BOR,BOR-NGI,SUGUNDURE,BOR-NGI-12
BOR,BOR-NGI,KUDA,BOR-NGI-07
BOR,BOR-NGI,DAMARAM,BOR-NGI-03
BOR,BOR-NGI,GAJIRAM,BOR-NGI-04
BOR,BOR-MON,MONGUNO,BOR-MON-07
BOR,BOR-MAR,NJINE,BOR-MAR-12
BOR,BOR-MAR,MUSUNE,BOR-MAR-10
BOR,BOR-MAF,TAMSU GAMDUWA,BOR-MAF-12
BOR,BOR-MAF,LOSKURI,BOR-MAF-07
BOR,BOR-MAF,MAFA,BOR-MAF-09
BOR,BOR-MAF,AJIRI,BOR-MAF-02
BOR,BOR-DIK,DIKWA,BOR-DIK-02
BOR,BOR-DIK,UFAYE / GUJILE,BOR-DIK-04
BOR,BOR-NG1,WULGO,BOR-NG1-11
BOR,BOR-NG1,TUNOKALIA,BOR-NG1-09
BOR,BOR-NG1,GAMBORU C,BOR-NG1-04
BOR,BOR-NG1,GAMBORU B,BOR-NG1-03
BOR,BOR-NG1,OLD GAMBORU A,BOR-NG1-08
BOR,BOR-NG1,NGALA,BOR-NG1-07
BOR,BOR-KAL,"RANN ""A""",BOR-KAL-07
BOR,BOR-KAL,RANN  A,BOR-KAL-07
BOR,BOR-KAL,SIGAL/KARCHE,BOR-KAL-10
BOR,BOR-KAL,RANN  A,BOR-KAL-09
BOR,BOR-BAM,SHEHURI / HAUSARI / MAIRI,BOR-BAM-11
BOR,BOR-BAM,KASUGULA,BOR-BAM-05
BOR,BOR-BAM,BUDUWA / BULA CHIRABE,BOR-BAM-02
BOR,BOR-GWO,PULKA/BOKKO,BOR-GWO-13
BOR,BOR-GWO,KIRAWA-JIMINI,BOR-GWO-10
BOR,BOR-GWO,NGOSHE,BOR-GWO-12
BOR,BOR-GWO,DURE - WALA - WARABE,BOR-GWO-03
BOR,BOR-GWO,GUDUF NAGADIYO,BOR-GWO-05
BOR,BOR-GWO,KURANA BASSA-NGOSHE - SAMA A,BOR-GWO-11
BOR,BOR-GWO,GWOZA WAKANE / BULABULIN,BOR-GWO-07
BOR,BOR-GWO,GWOZA TOWN GADAMAYO,BOR-GWO-06
BOR,BOR-GWO,HAMBAGDA/ LIMAN KARA/ NEW SETTLEMENT,BOR-GWO-08
BOR,BOR-GWO,BITA / IZGE,BOR-GWO-02
BOR,BOR-DAM,DAMBOA,BOR-DAM-05
BOR,BOR-DAM,NGUDA / WUYARAM,BOR-DAM-09
BOR,BOR-DAM,GUMSURI/MISAKURBUDU,BOR-DAM-06
BOR,BOR-DAM,MULGWAI / KOPCHI,BOR-DAM-08
BOR,BOR-ASK,NGOHI,BOR-ASK-08
BOR,BOR-ASK,ZADAWA / HAUSARI,BOR-ASK-13
BOR,BOR-ASK,ASKIRA EAST,BOR-ASK-01
BOR,BOR-ASK,CHUL/RUMIRGO,BOR-ASK-02
BOR,BOR-ASK,MUSSA,BOR-ASK-07
BOR,BOR-ASK,DILLE / HUYUM,BOR-ASK-03
BOR,BOR-ASK,LASSA,BOR-ASK-06
BOR,BOR-ASK,HUSARA / TAMPUL,BOR-ASK-04
BOR,BOR-ASK,UBA,BOR-ASK-10
BOR,BOR-ASK,WAMDEO / GIWI,BOR-ASK-12
BOR,BOR-ASK,UDA/UVU,BOR-ASK-11
BOR,BOR-CHI,MBOA KURA,BOR-CHI-09
BOR,BOR-CHI,CHIBOK WUNTAKU,BOR-CHI-03
BOR,BOR-CHI,CHIBOK LIKAMA,BOR-CHI-02
BOR,BOR-CHI,CHIBOK GARU,BOR-CHI-01
BOR,BOR-CHI,KUBURMBULA,BOR-CHI-07
BOR,BOR-CHI,KAUTIKARI,BOR-CHI-05
BOR,BOR-CHI,PEMI,BOR-CHI-11
BOR,BOR-CHI,GATAMARWA,BOR-CHI-04
BOR,BOR-CHI,MBALALA,BOR-CHI-08
BOR,BOR-CHI,SHIKARKIR,BOR-CHI-10
BOR,BOR-BIU,DADIN KOWA,BOR-BIU-02
BOR,BOR-BIU,BURATAI,BOR-BIU-01
BOR,BOR-BIU,GUR,BOR-BIU-05
BOR,BOR-BIU,MANDARA GIRAU,BOR-BIU-07
BOR,BOR-BIU,YAWI,BOR-BIU-10
BOR,BOR-BIU,KENKEN,BOR-BIU-06
BOR,BOR-BIU,SULUMTHLA,BOR-BIU-09
BOR,BOR-BIU,ZARAWUYAKU,BOR-BIU-11
BOR,BOR-BIU,DUGJA,BOR-BIU-03
BOR,BOR-BIU,MIRINGA,BOR-BIU-08
BOR,BOR-BIU,GARUBULA,BOR-BIU-04
BOR,BOR-KWA,KURBA,BOR-KWA-05
BOR,BOR-KWA,KWAYA KUSAR,BOR-KWA-06
BOR,BOR-KWA,GUWAL,BOR-KWA-03
BOR,BOR-KWA,GONDI,BOR-KWA-01
BOR,BOR-KWA,WAWA,BOR-KWA-09
BOR,BOR-KWA,KUBUKU,BOR-KWA-04
BOR,BOR-KWA,GUSI/BILLA,BOR-KWA-02
BOR,BOR-KWA,WADA,BOR-KWA-08
BOR,BOR-KWA,YIMIRTHALANG,BOR-KWA-10
BOR,BOR-KWA,PETA,BOR-KWA-07
BOR,BOR-BAY,ZARA,BOR-BAY-10
BOR,BOR-BAY,BALBAYA,BOR-BAY-01
BOR,BOR-BAY,LIMANTI,BOR-BAY-07
BOR,BOR-BAY,FIKAYEL,BOR-BAY-03
BOR,BOR-BAY,TELI,BOR-BAY-08
BOR,BOR-BAY,BRIYEL,BOR-BAY-02
BOR,BOR-BAY,GAMADADI,BOR-BAY-04
BOR,BOR-BAY,JARAGOL,BOR-BAY-05
BOR,BOR-BAY,WUYO,BOR-BAY-09
BOR,BOR-BAY,JARADALI,BOR-BAY-06
BOR,BOR-SHA,GASI,BOR-SHA-03
BOR,BOR-SHA,WALAMA,BOR-SHA-11
BOR,BOR-SHA,KWABA,BOR-SHA-09
BOR,BOR-SHA,SHANI,BOR-SHA-10
BOR,BOR-SHA,GWASKARA,BOR-SHA-06
BOR,BOR-SHA,BUMA,BOR-SHA-02
BOR,BOR-SHA,GWALOSHO,BOR-SHA-05
BOR,BOR-SHA,KUBO,BOR-SHA-08
BOR,BOR-SHA,BARGU/BURASHIKA,BOR-SHA-01
BOR,BOR-SHA,KOMBO,BOR-SHA-07
BOR,BOR-SHA,GORA,BOR-SHA-04
BOR,BOR-HAW,DZAR/ VINADUM/ BIRNI/ DLANDI,BOR-HAW-02
BOR,BOR-HAW,KWAYA-BUR/TANGA RUMTA,BOR-HAW-07
BOR,BOR-HAW,SAKWA HEMA,BOR-HAW-11
BOR,BOR-HAW,MARAMA KIDANG,BOR-HAW-08
BOR,BOR-HAW,GWANZANG PUSDA,BOR-HAW-03
BOR,BOR-HAW,PAMA/WHITAMBAYA,BOR-HAW-09
BOR,BOR-HAW,BILINGWI,BOR-HAW-01
BOR,BOR-HAW,KIDA,BOR-HAW-05
BOR,BOR-HAW,HIZHI,BOR-HAW-04
BOR,BOR-HAW,SHAFFA,BOR-HAW-12
BOR,BOR-HAW,KWAJAFFA/HARANG,BOR-HAW-06
BOR,BOR-HAW,PUBA/VIDAU/LOKOJA,BOR-HAW-10
ADA,ADA-MAD,K/WURO NGAYANDI,ADA-MAD-05
ADA,ADA-MAD,DUHU/ SHUWA,ADA-MAD-02
ADA,ADA-MAD,PALLAM,ADA-MAD-07
ADA,ADA-MAD,GULAK,ADA-MAD-03
ADA,ADA-MAD,HYAMBULA,ADA-MAD-04
ADA,ADA-MAD,SHELMI / SUKUR/ VAPURA,ADA-MAD-08
ADA,ADA-MAD,WULA,ADA-MAD-10
ADA,ADA-MAD,BABEL,ADA-MAD-01
ADA,ADA-MAD,WAGGA,ADA-MAD-09
ADA,ADA-MAD,MADAGALI,ADA-MAD-06
ADA,ADA-MIC,TUMBARA NGABILI,ADA-MIC-14
ADA,ADA-MIC,MINKISI WURO NGIKI,ADA-MIC-08
ADA,ADA-MIC,GARTA / GHUNCHI,ADA-MIC-03
ADA,ADA-MIC,SINA / KAMALE / KWANDE,ADA-MIC-11
ADA,ADA-MIC,FUTUDOU/FUTULESS,ADA-MIC-02
ADA,ADA-MIC,MODA / DLAKA / GHENJUWA,ADA-MIC-09
